# Generated from libretro-database's Sony - PlayStation DAT.
# Source: https://github.com/libretro/libretro-database
# License: CC-BY-SA-4.0
nameatelieriris2theazothofdestiny	Atelier Iris 2 - The Azoth of Destiny (Europe)
nameatelieriris3grandphantasm	Atelier Iris 3 - Grand Phantasm (Europe)
nameatelieririseternalmana	Atelier Iris - Eternal Mana (Europe)
nameateliermarieeliesalburgnorenkinjutsushi12	Atelier Marie + Elie - Salburg no Renkinjutsushi 1 & 2 (Japan)
nameathens2004	Athens 2004 (Europe) (Nl,Sv,No,Da,Fi,El)
nameatlantisiiithenewworld	Atlantis III - The New World (Europe) (En,Fr,De)
nameatrain6	A-Train 6 (Europe) (En,Fr,De)
nameattheracespresentsgallopracer	Attheraces Presents Gallop Racer (Europe)
nameatvoffroadallterrainvehicle	ATV Offroad - All Terrain Vehicle (Europe) (En,Fr,De,Es,It)
nameatvoffroadfury	ATV Offroad Fury (USA) (v1.00)
nameatvoffroadfury2	ATV Offroad Fury 2 (Europe, Australia)
nameatvoffroadfury3	ATV Offroad Fury 3 (Europe) (En,Fr,De,Es,It,Nl)
nameatvoffroadfury4	ATV Offroad Fury 4 (Europe) (En,Fr,De,Es,It,Pt,Pl,Ru,El)
nameatvquadpowerracing2	ATV - Quad Power Racing 2 (Europe) (En,Fr,De,Es,It)
nameaustralianidolsing	Australian Idol Sing (Australia)
nameautobahnraserdasspielzumfilm	Autobahn Raser - Das Spiel zum Film (Germany)
nameautobahnraseriv	Autobahn Raser IV (Germany)
nameautomodellista	Auto Modellista (Europe) (En,Fr,De,Es,It)
nameautomodellistaustuned	Auto Modellista - U.S.-Tuned (Japan)
nameavisualmixayumihamasakidometour2001a	A Visual Mix - Ayumi Hamasaki Dome Tour 2001 A (Japan) (Disc 1) (SLPM-65086)
nameavventuredilupiniiileiltesorodelrestregone	Avventure di Lupin III, Le - Il Tesoro del Re Stregone (Italy)
nameavventuredilupiniiilelupinlamortezenigatalamore	Avventure di Lupin III, Le - Lupin la Morte, Zenigata l'Amore (Italy)
nameaxelimpacttheextremeracing	Axel Impact - The Extreme Racing (Korea)
nameayakashibitogenyouibunroku	Ayakashibito - Gen'you Ibunroku (Japan)
nameazumi	Azumi (Japan)
nameazurasmar	Azur & Asmar (Europe) (En,Fr,De,Es,It)
namebabe	Babe (Australia)
namebackyardbaseball	Backyard Baseball (USA)
namebackyardbaseball09	Backyard Baseball '09 (USA)
namebackyardbaseball10	Backyard Baseball '10 (USA)
namebackyardbasketball	Backyard Basketball (USA)
namebackyardfootball08	Backyard Football '08 (USA)
namebackyardfootball09	Backyard Football '09 (USA)
namebackyardfootball10	Backyard Football '10 (USA)
namebackyardfootball2006	Backyard Football 2006 (USA)
namebackyardsportsbaseball2007	Backyard Sports - Baseball 2007 (USA)
namebackyardsportsbasketball2007	Backyard Sports - Basketball 2007 (USA)
namebackyardwrestling2theregoestheneighborhood	Backyard Wrestling 2 - There Goes the Neighborhood (Europe)
namebackyardwrestlingdonttrythisathome	Backyard Wrestling - Don't Try This at Home (Europe) (En,Fr,De,Es,It)
namebadboysii	Bad Boys II (Europe)
